trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
50888	10882	0	0	3	1	2	1	1.0	2	2014	1	17	5	7.25	39	0	1	2	12759	2.985	0.995	0.165277778	0.466666667	0.0	0.2	2	0.8344444440000001	5.9	1.91	10.5	0.634154
50892	10882	1	2	4	2	2	1	1.0	2	2014	1	17	5	14.41666667	40	1	1	2	4239	1.063611111	0.297222222	0.073055556	0.0	0.306666667	0.083333333	1	0.276944444	3.0	0.64	0.0	0.451354
50896	10882	3	0	4	2	3	5	0.0	2	2014	1	17	5	7.25	5	0	0	2	4239	1.063611111	0.297222222	0.073055556	0.0	0.313333333	0.083333333	1	0.296666667	0.0	0.79	0.0	0.573034
50904	10886	0	0	4	3	1	1	1.0	2	2014	1	17	5	12.0	53	0	1	2	2570	0.6002777779999999	0.2	0.265555556	0.0	0.277777778	0.0	0	0.179722222	1.5	0.49	0.0	0.176198
50959	10898	0	0	4	3	1	1	1.0	2	2014	1	18	6	10.5	27	0	1	2	8011	2.096111111	0.6275	0.3425	0.0	0.827777778	0.0	0	0.438333333	1.5	1.51	0.0	0.3593159999999999
50962	10899	0	5	3	3	6	5	0.0	2	2014	1	18	6	18.0	82	0	0	0	1253	0.297222222	0.078333333	0.048888889	0.0	0.123888889	0.0	0	0.080833333	0.0	0.21	0.0	0.302406
50966	10901	0	1	1	5	6	1	1.0	2	2014	1	18	6	15.5	25	0	0	0	1330	0.359722222	0.163333333	0.1819444439999999	0.0	0.069166667	0.0	0	0.207777778	1.5	0.41	10.5	0.573529
51045	10921	1	1	3	5	1	1	1.0	2	2014	1	19	7	18.5	24	1	1	1	4965	1.246111111	0.384166667	0.219444444	0.2666666669999999	0.0	0.1	1	0.3494444439999999	2.4	0.93	0.0	0.507949
51059	10926	0	1	3	5	2	5	0.0	2	2014	1	20	1	11.16666667	63	0	1	1	1173	0.28	0.087777778	0.046944444	0.0	0.121111111	0.0	0	0.073055556	0.0	0.17	0.0	0.315589
51071	10929	0	2	1	3	2	1	1.0	2	2014	1	20	1	15.01666667	56	0	1	1	1398	0.334166667	0.111666667	0.082777778	0.0	0.174166667	0.0	0	0.110277778	1.5	0.24	0.0	0.279597
51082	10933	0	1	4	3	2	1	0.0	2	2014	1	20	1	13.0	70	0	1	1	2431	0.62	0.211666667	0.214166667	0.0	0.290833333	0.0	0	0.188055556	0.0	0.51	0.0	0.156573
51084	10934	0	1	3	4	2	1	1.0	2	2014	1	20	1	11.0	43	1	1	1	2136	0.545555556	0.2125	0.115277778	0.0	0.251944444	0.0	0	0.214166667	1.5	0.43	10.5	0.626459
51092	10934	3	1	1	2	2	5	0.0	2	2014	1	20	1	15.25	5	0	0	1	186	0.165277778	0.0461111109999999	0.1175	0.0	0.023888889	0.0	0	0.0505555559999999	0.0	0.11	0.0	0.0989011
51107	10938	1	2	3	4	6	1	1.0	2	2014	1	20	1	13.0	34	0	0	0	2471	0.5605555560000001	0.1625	0.071388889	0.1166666669999999	0.0	0.0	0	0.215833333	2.4	0.51	10.5	0.517375
51152	10947	0	0	1	1	2	5	0.0	2	2014	1	21	2	6.75	49	0	1	2	6302	1.405277778	0.4302777779999999	0.0886111109999999	0.0	0.660555556	0.1155555559999999	1	0.348055556	0.0	0.85	10.5	0.5387069999999999
51162	10949	1	0	3	1	1	1	1.0	2	2014	1	21	2	8.0	36	0	1	1	18550	4.224444444	1.195555556	0.190277778	0.5166666670000001	0.072222222	0.15	1	1.095833333	6.59	3.16	10.5	0.735615
51181	10952	2	1	3	2	6	2	0.0	2	2014	1	21	2	17.16666667	16	1	0	0	1413	0.299722222	0.091388889	0.078611111	0.0	0.071666667	0.0	0	0.11	0.0	0.24	0.0	0.777778
51189	10954	1	1	4	5	1	1	1.0	2	2014	1	21	2	16.0	50	0	1	1	7390	2.089722222	0.6780555559999999	0.341666667	0.183333333	0.283333333	0.183333333	1	0.331111111	4.3	1.33	0.0	0.177013
51217	10959	0	2	4	4	5	1	1.0	2	2014	1	22	3	16.0	59	0	1	2	6079	1.426944444	0.4144444439999999	0.125833333	0.0	0.371388889	0.0	0	0.303611111	1.5	1.23	0.0	0.16011
51225	10959	2	3	4	4	5	1	1.0	2	2014	1	22	3	18.0	30	1	1	2	6671	1.585555556	0.413055556	0.173611111	0.0	0.425277778	0.0	0	0.320555556	1.5	1.3	0.0	0.235702
51233	10961	2	5	3	3	6	2	0.0	2	2014	1	22	3	9.5	16	1	0	0	4110	1.032777778	0.349166667	0.097222222	0.0	0.3863888889999999	0.0	0	0.341111111	0.0	0.79	0.0	0.619707
51249	10966	0	0	3	1	1	1	1.0	2	2014	1	22	3	7.833333333	50	1	1	1	9067	2.229722222	0.686666667	0.053055556	0.233333333	0.270277778	0.1	1	0.661111111	4.4	1.74	10.5	0.6983189999999999
51250	10966	0	1	3	1	1	1	1.0	2	2014	1	22	3	18.66666667	50	1	1	1	9067	2.179444444	0.6577777779999999	0.0841666669999999	0.2166666669999999	0.305555556	0.133333333	1	0.5327777779999999	4.4	1.59	0.0	0.656413
51254	10967	0	1	3	1	6	1	1.0	2	2014	1	22	3	18.0	34	0	0	0	6213	1.600555556	0.520277778	0.1011111109999999	0.083333333	0.25	0.208333333	2	0.563611111	5.9	1.23	10.5	0.765402
51256	10969	2	0	3	2	1	4	0.5	2	2014	1	22	3	8.0	18	0	0	1	8135	2.0108333330000003	0.607222222	0.215555556	0.0	0.6333333329999999	0.0	0	0.232222222	0.75	1.46	0.0	0.2691389999999999
51261	10970	1	0	4	4	1	1	1.0	2	2014	1	23	4	7.833333333	32	1	1	1	14759	3.524722222	1.1025	0.228055556	0.6333333329999999	0.277777778	0.25	2	0.723333333	5.4	2.4	0.0	0.637865
51280	10976	0	1	4	5	6	1	1.0	2	2014	1	23	4	16.0	57	1	1	2	2963	0.7719444440000001	0.198055556	0.130555556	0.0	0.1775	0.0	0	0.2019444439999999	1.5	0.53	0.0	0.19945
51286	10978	0	0	4	3	1	5	0.0	2	2014	1	23	4	9.75	69	1	1	1	1680	0.383888889	0.120555556	0.155833333	0.0	0.2166666669999999	0.0	0	0.1005555559999999	0.0	0.29	0.0	0.0497238
51316	10984	0	1	3	1	1	1	1.0	2	2014	1	23	4	16.0	43	1	1	1	7446	1.908333333	0.6025	0.217222222	0.3833333329999999	0.0	0.1	1	0.544444444	3.3	1.49	0.0	0.566327
51321	10985	0	0	4	1	1	1	1.0	2	2014	1	23	4	6.666666667	45	0	1	1	7089	1.635277778	0.473611111	0.13	0.0	0.4	0.0	0	0.2794444439999999	1.5	1.03	0.0	0.116302
51354	10993	3	2	4	3	2	1	1.0	2	2014	1	24	5	20.0	18	0	0	1	3473	0.926388889	0.290833333	0.088888889	0.0	0.218611111	0.11	1	0.187777778	3.0	0.54	0.0	0.0710059
51373	10997	0	0	3	3	6	5	0.0	2	2014	1	24	5	16.0	44	0	1	0	1112	0.337777778	0.135277778	0.100277778	0.0	0.1	0.0	0	0.095555556	0.0	0.24	0.0	0.127907
51386	11000	0	0	4	3	1	1	1.0	2	2014	1	24	5	13.0	57	1	1	2	5706	1.263333333	0.413888889	0.159444444	0.25	0.0611111109999999	0.088888889	1	0.255	3.79	0.86	0.0	0.373638
51398	11003	1	0	1	1	6	1	1.0	2	2014	1	24	5	8.5	47	1	0	1	1855	0.485277778	0.175	0.193333333	0.0	0.1036111109999999	0.0	0	0.146388889	1.5	0.36	0.0	0.360531
51404	11004	0	0	4	2	1	1	1.0	2	2014	1	24	5	7.833333333	36	1	1	1	3980	1.027222222	0.365555556	0.297222222	0.316666667	0.0	0.083333333	1	0.310833333	2.9	0.83	0.0	0.335121
51411	11004	1	2	4	3	1	1	1.0	2	2014	1	24	5	18.16666667	40	0	1	1	952	0.282777778	0.098333333	0.205277778	0.0	0.060277778	0.0	0	0.144166667	1.5	0.32	0.0	0.186898
51418	11004	3	0	4	2	1	5	0.0	2	2014	1	24	5	7.833333333	5	0	0	1	3980	1.027222222	0.365555556	0.297222222	0.316666667	0.0	0.083333333	1	0.310833333	0.0	0.83	0.0	0.335121
51443	11011	0	0	3	1	6	1	1.0	2	2014	1	24	5	5.666666667	40	0	1	0	11355	2.625	0.971666667	0.115	0.2166666669999999	0.2025	0.25	2	0.539166667	3.9	1.71	0.0	0.345183
51491	11021	0	2	1	3	6	4	1.0	2	2014	1	25	6	16.0	28	0	0	0	1270	0.334166667	0.111666667	0.115277778	0.0	0.132222222	0.0	0	0.130555556	1.5	0.29	0.0	0.56383
51504	11024	0	2	4	3	1	1	1.0	2	2014	1	25	6	17.25	37	0	1	2	1777	0.427777778	0.123055556	0.168611111	0.0	0.083333333	0.0	0	0.075833333	1.5	0.26	0.0	0.0769231
51540	11032	2	0	3	3	1	5	0.0	2	2014	1	26	7	9.0	5	1	0	1	1636	0.436944444	0.1275	0.113888889	0.0	0.080833333	0.0	0	0.1066666669999999	0.0	0.31	0.0	0.0911458
51573	11037	0	3	4	3	2	1	1.0	2	2014	1	26	7	15.0	36	0	1	1	3788	0.948611111	0.276111111	0.080277778	0.016666667	0.123055556	0.1436111109999999	1	0.248055556	3.9	0.58	0.0	0.496081
51601	11042	1	1	4	5	1	5	0.0	2	2014	1	27	1	12.33333333	70	1	1	2	2814	0.8552777779999999	0.304722222	0.036666667	0.0	0.168055556	0.2166666669999999	1	0.123888889	0.0	0.48	0.0	0.107623
51634	11052	0	1	3	1	1	5	0.0	2	2014	1	28	2	16.0	62	0	1	2	22807	5.234722222	1.591388889	0.0825	0.416666667	0.7827777779999999	0.2	2	1.317222222	0.0	4.18	10.5	0.688317
51636	11053	0	1	3	5	1	4	1.0	2	2014	1	28	2	8.166666667000001	45	1	1	2	14688	3.429444444	0.977777778	0.1913888889999999	0.5	0.0	0.0	0	0.8222222220000001	2.6	2.54	10.5	0.6060810000000001
51652	11055	3	0	3	1	1	1	1.0	2	2014	1	28	2	7.666666667	28	0	1	1	18560	4.142222222	1.329166667	0.215277778	0.35	0.6825	0.134166667	1	0.998333333	4.8	3.01	0.0	0.7011689999999999
51654	11055	4	1	3	2	1	1	1.0	2	2014	1	28	2	17.0	23	1	0	1	15398	3.671944444	1.278333333	0.171666667	0.0	1.493611111	0.164722222	2	0.8838888890000001	4.5	2.75	0.0	0.557825
51664	11059	1	2	4	5	1	1	1.0	2	2014	1	28	2	16.5	45	0	1	2	2976	0.74	0.198055556	0.350277778	0.0	0.15	0.0	0	0.156944444	1.5	0.56	0.0	0.0761062
51674	11062	1	2	4	3	1	1	1.0	2	2014	1	29	3	13.0	45	1	1	1	500	0.301388889	0.0388888889999999	0.156944444	0.0	0.009444444	0.0	0	0.068055556	1.5	0.21	0.0	0.134694
51682	11063	0	0	3	1	2	1	1.0	2	2014	1	29	3	6.5	40	0	1	1	16877	3.834444444	1.268888889	0.17	0.5166666670000001	0.0	0.133333333	1	0.943333333	6.7	2.5	10.5	0.669022
51691	11066	0	0	4	3	1	5	0.0	2	2014	1	29	3	14.5	61	1	1	1	8830	3.0175	0.7272222220000001	0.0575	0.0	0.645	0.102777778	1	0.376111111	0.0	1.54	0.0	0.38774
51737	11075	0	6	4	4	1	1	1.0	2	2014	1	29	3	12.41666667	44	1	1	2	4127	1.030555556	0.307777778	0.281666667	0.0	0.271666667	0.0	0	0.176666667	1.5	0.66	0.0	0.0628931
51741	11075	0	10	4	3	1	1	1.0	2	2014	1	29	3	18.33333333	44	1	1	2	850	0.205555556	0.074166667	0.103333333	0.0	0.048888889	0.0	0	0.0475	1.5	0.14	0.0	0.0877193
51748	11075	2	4	1	3	1	3	0.0	2	2014	1	29	3	18.5	12	1	0	2	1813	0.443055556	0.145277778	0.1722222219999999	0.0	0.099722222	0.0	0	0.125833333	0.0	0.34	0.0	0.3951429999999999
51769	11080	1	1	3	5	1	2	0.0	2	2014	1	29	3	17.0	16	0	0	2	1388	0.4075	0.161666667	0.0886111109999999	0.05	0.0	0.0	0	0.1719444439999999	0.85	0.43	0.0	0.773829
51797	11086	0	1	4	3	2	1	1.0	2	2014	1	30	4	18.0	44	1	1	2	980	0.265277778	0.0711111109999999	0.1863888889999999	0.0	0.066388889	0.0	0	0.09	1.5	0.18	0.0	0.157407
51809	11089	0	0	4	4	5	1	1.0	2	2014	1	30	4	6.0	50	0	1	2	21228	4.910555556	1.546111111	0.24	0.75	0.0	0.1166666669999999	1	0.948888889	3.1	4.78	0.0	0.571721
51830	11095	3	1	3	1	2	1	1.0	2	2014	1	30	4	17.75	21	1	1	2	18593	4.297222222	1.210833333	0.285833333	0.433333333	0.0	0.166666667	1	1.021388889	7.49	2.88	10.5	0.615175
51839	11098	0	4	4	3	1	1	1.0	2	2014	1	30	4	19.75	45	0	1	1	3981	1.034722222	0.272222222	0.058888889	0.0	0.3933333329999999	0.099722222	1	0.241388889	3.0	0.71	0.0	0.253165
51840	11098	0	5	4	3	1	1	1.0	2	2014	1	30	4	20.83333333	45	0	1	1	970	0.266944444	0.071944444	0.098611111	0.016666667	0.0	0.0	0	0.069166667	1.5	0.19	0.0	0.160643
51848	11099	1	3	4	4	2	1	1.0	2	2014	1	30	4	19.5	52	1	1	2	7612	1.903611111	0.7	0.116388889	0.0	0.330833333	0.166666667	1	0.3325	3.0	0.99	0.0	0.186299
51858	11102	0	2	4	3	1	5	0.0	2	2014	1	31	5	14.75	66	0	1	1	2800	0.558333333	0.136111111	0.210277778	0.0	0.1166666669999999	0.0	0	0.094444444	0.0	0.37	0.0	0.0970588
51861	11103	0	3	4	3	1	1	1.0	2	2014	1	31	5	16.5	41	1	1	2	17088	4.053611111	1.268611111	0.074722222	0.433333333	0.15	0.283333333	2	1.183055556	5.1	3.29	0.0	0.471942
51868	11105	0	0	3	1	2	1	0.0	2	2014	1	31	5	9.0	35	1	1	2	20217	4.585	1.418611111	0.111111111	0.6	0.145833333	0.15	1	0.961944444	4.7	2.69	10.5	0.695062
51878	11106	1	2	1	5	5	1	1.0	2	2014	1	31	5	12.5	42	0	1	2	445	0.105277778	0.034166667	0.031944444	0.0	0.027777778	0.0	0	0.046388889	1.5	0.15	0.0	0.42515
51896	11113	1	5	4	3	1	5	0.0	2	2014	1	31	5	14.66666667	79	1	0	1	2126	0.542222222	0.229444444	0.1819444439999999	0.0	0.15	0.0	0	0.1719444439999999	0.0	0.54	0.0	0.187399
51906	11117	1	1	4	4	2	1	1.0	2	2014	1	31	5	8.583333332999999	36	0	1	1	9146	1.944722222	0.508055556	0.1719444439999999	0.2666666669999999	0.066666667	0.1	1	0.329722222	3.9	1.06	0.0	0.6630159999999999
51907	11117	1	2	4	4	2	1	1.0	2	2014	1	31	5	9.333333333	36	0	1	1	9146	1.959444444	0.5116666670000001	0.2022222219999999	0.15	0.163888889	0.0861111109999999	1	0.2975	3.0	1.03	0.0	0.479925
51918	11121	0	0	3	1	6	1	1.0	2	2014	1	31	5	5.75	50	1	0	0	7747	1.840555556	0.611111111	0.148333333	0.0	0.482222222	0.0	0	0.367222222	1.5	1.18	0.0	0.2496219999999999
51927	11124	0	3	3	5	1	1	1.0	2	2014	1	31	5	17.5	47	1	1	2	10409	2.32	0.859166667	0.105555556	0.5	0.0	0.0	0	0.768055556	3.5	1.84	10.5	0.718264
51931	11125	0	4	4	3	1	1	1.0	2	2014	1	31	5	13.5	41	1	1	2	4388	1.179444444	0.3225	0.133611111	0.0	0.434722222	0.0	0	0.23	1.5	0.76	0.0	0.2801929999999999
51937	11126	1	1	4	5	1	1	1.0	2	2014	1	31	5	12.25	42	0	1	1	4374	1.476944444	0.2794444439999999	0.216944444	0.0	0.544444444	0.0	0	0.243888889	1.5	0.84	0.0	0.331435
51944	11129	0	1	1	3	6	1	1.0	2	2014	2	1	6	15.5	33	0	0	0	520	0.151388889	0.0525	0.078888889	0.0	0.05	0.0	0	0.0577777779999999	1.5	0.11	0.0	0.317308
51989	11139	0	2	4	3	6	1	1.0	2	2014	2	1	6	12.5	30	1	0	0	1656	0.4144444439999999	0.171111111	0.196944444	0.05	0.0	0.0	0	0.155833333	2.4	0.37	10.5	0.500891
51992	11140	0	0	4	3	2	1	1.0	2	2014	2	1	6	19.5	29	0	1	1	4081	1.041388889	0.442222222	0.124166667	0.2	0.0	0.1166666669999999	1	0.3702777779999999	2.4	0.85	0.0	0.636159
52037	11147	0	4	4	3	1	1	1.0	2	2014	2	1	6	16.5	34	1	1	2	1106	0.321666667	0.111388889	0.171111111	0.0	0.048055556	0.0	0	0.127222222	1.5	0.3	0.0	0.475983
52048	11149	0	7	1	3	2	1	1.0	2	2014	2	1	6	18.0	39	0	1	1	1205	0.308333333	0.090555556	0.1011111109999999	0.0	0.111111111	0.0	0	0.148611111	1.5	0.27	0.0	0.194393
52061	11152	2	2	3	3	2	3	0.0	2	2014	2	2	7	17.66666667	13	0	0	1	9685	2.0958333330000003	0.710833333	0.086944444	0.283333333	0.233333333	0.1166666669999999	1	0.542222222	0.75	1.35	0.0	0.726434
52063	11153	0	3	4	3	1	5	0.0	2	2014	2	2	7	16.0	62	1	1	1	10443	2.345	0.706666667	0.42	0.366666667	0.0	0.133333333	1	0.361388889	0.0	1.75	0.0	0.489623
52070	11155	0	0	3	3	1	1	0.0	2	2014	2	2	7	15.0	35	1	0	1	2788	0.626111111	0.251944444	0.1066666669999999	0.316666667	0.0	0.066666667	1	0.2019444439999999	1.5	0.58	0.0	0.469051
52112	11166	0	0	4	4	1	5	0.0	2	2014	2	4	2	7.25	61	0	1	1	2458	0.6727777779999999	0.226944444	0.1963888889999999	0.0	0.183333333	0.0	0	0.164444444	0.0	0.51	0.0	0.22973
52114	11166	0	2	4	4	1	5	0.0	2	2014	2	4	2	11.75	61	0	1	1	3132	0.811666667	0.2225	0.075	0.0	0.283611111	0.0	0	0.220833333	0.0	0.61	0.0	0.1886789999999999
52120	11166	1	5	4	3	1	1	1.0	2	2014	2	4	2	16.75	57	1	1	1	14250	3.406388889	0.9225	0.226666667	0.333333333	0.125	0.166666667	1	0.398611111	5.7	1.86	0.0	0.319861
52126	11168	0	3	4	3	1	5	0.0	2	2014	2	4	2	12.5	35	0	1	1	2309	0.715	0.215277778	0.170833333	0.0	0.275	0.1	1	0.200277778	0.0	0.55	0.0	0.181692
52143	11173	1	3	4	5	1	1	1.0	2	2014	2	4	2	17.5	50	0	1	1	1643	0.5775	0.153055556	0.1475	0.0	0.304722222	0.0	0	0.1775	1.5	0.48	0.0	0.109546
52183	11181	0	0	4	4	5	1	1.0	2	2014	2	5	3	6.25	46	0	1	2	14248	3.145277778	1.1280555559999998	0.285277778	0.583333333	0.0	0.0	0	0.788333333	3.1	3.03	10.5	0.558492
52213	11183	3	0	3	2	1	3	0.0	2	2014	2	5	3	7.833333333	15	0	0	2	3453	0.8905555559999999	0.255	0.297222222	0.0	0.170277778	0.0	0	0.175833333	0.0	0.59	0.0	0.366509
52216	11183	4	1	3	2	1	3	0.0	2	2014	2	5	3	15.5	12	1	0	2	2522	0.586944444	0.220555556	0.113888889	0.0	0.274166667	0.0	0	0.185	0.0	0.57	0.0	0.213213
52220	11184	0	3	4	1	1	1	1.0	2	2014	2	5	3	20.0	48	0	1	1	4146	1.018611111	0.300277778	0.316944444	0.0	0.271666667	0.0	0	0.303333333	1.5	0.88	0.0	0.291209
52225	11186	1	0	3	1	1	1	1.0	2	2014	2	5	3	7.5	55	0	1	1	6612	1.802777778	0.6180555560000001	0.322222222	0.25	0.0	0.0	0	0.475555556	2.5	1.4	0.0	0.640771
52252	11187	4	2	4	3	2	3	0.0	2	2014	2	5	3	20.25	13	1	0	1	4655	1.091388889	0.334166667	0.226944444	0.0	0.273055556	0.0	0	0.283888889	0.0	0.69	0.0	0.363014
52267	11191	0	1	3	4	6	1	1.0	2	2014	2	6	4	14.5	35	1	1	0	5612	1.425833333	0.391666667	0.190277778	0.0	0.427222222	0.0	0	0.3533333329999999	1.5	1.03	0.0	0.332547
52276	11192	0	1	3	1	2	5	0.0	2	2014	2	6	4	19.5	61	0	1	2	19006	4.644166667	1.4547222219999998	0.0991666669999999	0.483333333	0.595833333	0.22	2	0.930833333	0.0	2.78	0.0	0.4559829999999999
52278	11193	0	1	4	5	1	5	0.0	2	2014	2	6	4	11.0	73	0	1	2	2530	0.575277778	0.1625	0.080277778	0.0	0.14	0.0	0	0.1225	0.0	0.38	0.0	0.201814
52281	11194	0	0	3	1	1	1	1.0	2	2014	2	6	4	8.25	50	0	1	1	16999	4.038888889	1.328055556	0.301944444	0.6166666670000001	0.0	0.0	0	1.255	3.9	3.41	10.5	0.716467
52318	11198	2	1	4	2	1	5	0.0	2	2014	2	6	4	15.5	8	1	0	1	1652	0.4575	0.124444444	0.122777778	0.0	0.176388889	0.0	0	0.1047222219999999	0.0	0.31	0.0	0.241379
52341	11202	1	1	4	1	1	1	1.0	2	2014	2	6	4	17.33333333	57	1	1	1	1109	0.293055556	0.095555556	0.218333333	0.0	0.085	0.0	0	0.1072222219999999	1.5	0.26	0.0	0.453368
52354	11206	1	2	4	5	1	5	0.0	2	2014	2	6	4	16.16666667	66	1	0	1	7797	1.654444444	0.456944444	0.0897222219999999	0.0	0.505277778	0.0	0	0.36	0.0	1.22	0.0	0.45679
52360	11207	1	0	4	1	1	1	1.0	2	2014	2	6	4	8.0	50	1	1	2	910	0.2825	0.099444444	0.103888889	0.0	0.151666667	0.0	0	0.087777778	1.5	0.22	0.0	0.218354
52374	11208	0	1	3	1	6	1	1.0	2	2014	2	6	4	14.0	47	1	0	0	13244	2.961111111	0.800277778	0.157777778	0.0	1.050555556	0.0	0	0.5327777779999999	1.5	1.89	0.0	0.3561
52417	11219	0	3	1	3	6	1	1.0	2	2014	2	7	5	13.41666667	41	1	1	0	1032	0.252777778	0.108888889	0.094166667	0.0	0.106111111	0.0	0	0.0855555559999999	1.5	0.2	0.0	0.246753
52424	11221	1	0	3	1	6	1	1.0	2	2014	2	7	5	8.0	40	1	0	0	6784	1.666944444	0.500833333	0.385555556	0.166666667	0.0	0.0	0	0.391111111	2.4	1.19	0.0	0.401989
52470	11230	1	1	4	3	1	1	1.0	2	2014	2	8	6	21.0	39	0	1	1	6107	1.552222222	0.466111111	0.106111111	0.0	0.296388889	0.0	0	0.2691666669999999	1.5	1.04	0.0	0.0732714
52476	11231	4	0	4	3	1	5	0.0	2	2014	2	8	6	8.75	17	0	0	1	893	0.352222222	0.108055556	0.2375	0.0	0.021666667	0.0	0	0.084444444	0.0	0.25	0.0	0.0756579
52503	11237	0	0	4	3	1	1	1.0	2	2014	2	8	6	13.0	31	1	1	1	5832	1.427222222	0.4563888889999999	0.105555556	0.0	0.461944444	0.0	0	0.356666667	1.5	1.1	0.0	0.40109
52506	11238	1	1	4	3	2	1	1.0	2	2014	2	8	6	21.33333333	23	1	0	1	4235	1.012222222	0.256388889	0.053055556	0.0	0.365833333	0.097222222	1	0.1747222219999999	3.0	0.62	0.0	0.127186
52525	11240	2	1	4	3	2	1	1.0	2	2014	2	8	6	20.5	55	1	0	1	1528	0.401944444	0.1191666669999999	0.093333333	0.0	0.1166666669999999	0.0	0	0.111944444	1.5	0.26	0.0	0.210918
52531	11240	4	3	4	3	2	1	1.0	2	2014	2	8	6	20.5	29	1	1	1	1528	0.401944444	0.1191666669999999	0.093333333	0.0	0.1166666669999999	0.0	0	0.111944444	1.5	0.26	0.0	0.210918
52532	11241	0	0	4	3	2	1	1.0	2	2014	2	8	6	12.0	45	1	1	2	2026	0.625833333	0.2275	0.271111111	0.0	0.1166666669999999	0.0	0	0.172777778	1.5	0.46	0.0	0.0643087
52534	11241	0	7	4	3	2	1	1.0	2	2014	2	8	6	19.5	45	1	1	2	15978	3.671111111	1.059166667	0.362777778	0.45	0.0	0.1	1	0.726666667	3.1	2.29	0.0	0.433486
52542	11244	0	1	4	3	1	5	0.0	2	2014	2	8	6	15.0	61	1	1	2	1147	0.331111111	0.105277778	0.2394444439999999	0.0	0.0375	0.0	0	0.088333333	0.0	0.26	0.0	0.122642
52561	11249	0	3	3	3	1	5	0.0	2	2014	2	8	6	23.25	65	1	0	1	2321	0.5463888889999999	0.170277778	0.178888889	0.0	0.096666667	0.0	0	0.146666667	0.0	0.46	0.0	0.276515
52562	11250	0	0	1	3	6	1	1.0	2	2014	2	8	6	15.0	56	1	1	0	1268	0.365555556	0.205833333	0.214166667	0.0	0.083333333	0.0	0	0.1275	1.5	0.29	0.0	0.466231
52575	11253	1	2	3	3	6	5	0.0	2	2014	2	8	6	16.5	59	1	0	0	1273	0.2825	0.111111111	0.109166667	0.0	0.066388889	0.0	0	0.123611111	0.0	0.27	0.0	0.2404489999999999
52598	11258	1	2	4	3	2	1	1.0	2	2014	2	8	6	20.5	42	0	1	1	577	0.165833333	0.049166667	0.056111111	0.0	0.031111111	0.0	0	0.0358333329999999	1.5	0.09	0.0	0.24031
52615	11261	0	1	3	3	2	5	0.0	2	2014	2	8	6	11.16666667	50	1	0	1	1115	0.286666667	0.079444444	0.146111111	0.016666667	0.0	0.0	0	0.140555556	0.0	0.27	10.5	0.387352
52666	11270	0	2	4	3	2	1	1.0	2	2014	2	9	7	14.0	38	0	1	1	1934	0.443055556	0.140277778	0.197222222	0.0	0.05	0.0	0	0.099444444	1.5	0.33	0.0	0.148045
52679	11273	0	1	4	3	1	1	1.0	2	2014	2	9	7	17.25	42	1	1	1	3334	0.838888889	0.235833333	0.065277778	0.0	0.315	0.0922222219999999	1	0.180833333	3.0	0.62	0.0	0.113671
52725	11282	0	4	4	3	6	1	1.0	2	2014	2	10	1	23.0	27	1	1	0	5034	1.304722222	0.5066666670000001	0.120833333	0.2	0.0	0.083333333	1	0.303888889	2.4	1.13	0.0	0.471664
52735	11284	1	0	1	1	1	1	1.0	2	2014	2	10	1	10.5	40	0	0	1	2373	0.6347222220000001	0.2	0.158888889	0.0	0.203888889	0.0	0	0.206666667	1.5	0.56	0.0	0.264785
52742	11284	3	2	4	3	1	3	0.0	2	2014	2	10	1	17.16666667	12	1	0	1	3508	0.898333333	0.260277778	0.190833333	0.0	0.2275	0.0	0	0.275555556	0.0	0.79	0.0	0.363911
52747	11286	1	0	3	2	6	4	0.5	2	2014	2	10	1	10.0	19	1	0	0	4033	1.0575	0.423611111	0.2097222219999999	0.0	0.4125	0.121944444	1	0.331111111	1.5	0.73	10.5	0.697987
52752	11289	0	0	1	2	6	4	1.0	2	2014	2	11	2	10.45	20	1	1	0	2757	0.645833333	0.298055556	0.304166667	0.1166666669999999	0.0	0.0	0	0.3325	1.6	0.68	10.5	0.776107
52759	11289	2	1	1	5	6	4	1.0	2	2014	2	11	2	12.5	19	0	1	0	598	0.271666667	0.198055556	0.164444444	0.0	0.055555556	0.0	0	0.109722222	1.5	0.23	10.5	0.506329
52767	11289	3	3	1	3	6	4	1.0	2	2014	2	11	2	16.75	19	1	0	0	2531	0.609444444	0.215277778	0.210555556	0.1	0.0	0.0	0	0.235277778	1.6	0.47	10.5	0.688312
52812	11297	2	4	4	3	1	5	0.0	2	2014	2	11	2	18.0	8	0	0	1	862	0.237777778	0.1047222219999999	0.1722222219999999	0.0	0.062222222	0.0	0	0.078055556	0.0	0.2	0.0	0.0854093
52825	11300	0	2	3	3	1	5	0.0	2	2014	2	11	2	22.0	65	0	1	1	12532	2.921111111	0.908611111	0.0925	0.4	0.0	0.0	0	0.5119444439999999	0.0	1.82	0.0	0.546392
52828	11301	0	0	3	3	2	5	0.0	2	2014	2	11	2	11.25	68	1	1	2	10285	2.405833333	0.658611111	0.0891666669999999	0.366666667	0.0	0.1166666669999999	1	0.360555556	0.0	1.41	0.0	0.357473
